route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
B14,EN_P6-Weekday,EN_P6-Weekday-132000_B14_713,SPRING CREEK STANLEY AV POSTAL FAC,0,38429223,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-135000_B14_715,SPRING CREEK STANLEY AV POSTAL FAC,0,38429224,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-138000_B14_714,SPRING CREEK STANLEY AV POSTAL FAC,0,38429219,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-141000_B14_713,SPRING CREEK STANLEY AV POSTAL FAC,0,38429223,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-144000_B14_715,SPRING CREEK STANLEY AV POSTAL FAC,0,38429224,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-147000_B14_714,SPRING CREEK STANLEY AV POSTAL FAC,0,38429219,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-150000_B14_713,SPRING CREEK STANLEY AV POSTAL FAC,0,38429223,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-153000_B14_715,SPRING CREEK STANLEY AV POSTAL FAC,0,38429224,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-095500_B14_709,CROWN HEIGHTS UTICA AV,1,38429225,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-097000_B14_707,CROWN HEIGHTS UTICA AV,1,38429220,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-098500_B14_714,CROWN HEIGHTS UTICA AV,1,38429207,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-100000_B14_715,CROWN HEIGHTS UTICA AV,1,38429222,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-103000_B14_710,CROWN HEIGHTS UTICA AV,1,38429214,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-104500_B14_712,CROWN HEIGHTS UTICA AV,1,38429226,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-106500_B14_708,CROWN HEIGHTS UTICA AV,1,38429221,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-108500_B14_709,CROWN HEIGHTS UTICA AV,1,38429225,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-110500_B14_707,CROWN HEIGHTS UTICA AV,1,38429220,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-112500_B14_715,CROWN HEIGHTS UTICA AV,1,38429222,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-114500_B14_711,CROWN HEIGHTS UTICA AV,1,38429227,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-116500_B14_712,CROWN HEIGHTS UTICA AV,1,38429226,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-118500_B14_708,CROWN HEIGHTS UTICA AV,1,38429221,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-121500_B14_709,CROWN HEIGHTS UTICA AV,1,38429225,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-127500_B14_713,CROWN HEIGHTS UTICA AV,1,38429223,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-130500_B14_715,CROWN HEIGHTS UTICA AV,1,38429224,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-133500_B14_714,CROWN HEIGHTS UTICA AV,1,38429219,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-136500_B14_713,CROWN HEIGHTS UTICA AV,1,38429223,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-139500_B14_715,CROWN HEIGHTS UTICA AV,1,38429224,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-142500_B14_714,CROWN HEIGHTS UTICA AV,1,38429219,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-145500_B14_713,CROWN HEIGHTS UTICA AV,1,38429223,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-149500_B14_715,CROWN HEIGHTS UTICA AV,1,38429224,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-124500_B14_714,CROWN HEIGHTS UTICA AV,1,38429219,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-038000_B14_702,CROWN HEIGHTS UTICA AV,1,38429316,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-040500_B14_704,CROWN HEIGHTS UTICA AV,1,38429318,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-044500_B14_701,CROWN HEIGHTS UTICA AV,1,38429210,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-046500_B14_705,CROWN HEIGHTS UTICA AV,1,38429212,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-048500_B14_706,CROWN HEIGHTS UTICA AV,1,38429319,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-050500_B14_702,CROWN HEIGHTS UTICA AV,1,38429316,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-052500_B14_704,CROWN HEIGHTS UTICA AV,1,38429318,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-054500_B14_707,CROWN HEIGHTS UTICA AV,1,38429209,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-056500_B14_703,CROWN HEIGHTS UTICA AV,1,38429317,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-101500_B14_711,CROWN HEIGHTS UTICA AV,1,38429227,B140026
B14,EN_P6-Weekday,EN_P6-Weekday-115300_B14_709,SPRING CREEK STANLEY AV POSTAL FAC,0,38429225,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-044800_B14_702,SPRING CREEK STANLEY AV POSTAL FAC,0,38429316,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-117400_B14_707,SPRING CREEK STANLEY AV POSTAL FAC,0,38429220,B140022
B14,EN_P6-Weekday,EN_P6-Weekday-042500_B14_703,CROWN HEIGHTS UTICA AV,1,38429317,B140026
B25,EN_P6-Weekday,EN_P6-Weekday-002000_B25_201,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429228,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-005800_B25_201,BROADWAY JCT ALABAMA AV via FULTON,0,38429228,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-010900_B25_201,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429228,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-014400_B25_201,BROADWAY JCT ALABAMA AV via FULTON,0,38429228,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-018300_B25_201,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429228,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-021800_B25_201,BROADWAY JCT ALABAMA AV via FULTON,0,38429228,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-025700_B25_201,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429228,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-029200_B25_201,BROADWAY JCT ALABAMA AV via FULTON,0,38429228,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-029200_B25_202,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429325,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-033200_B25_202,BROADWAY JCT ALABAMA AV via FULTON,0,38429325,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-039700_B25_202,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429325,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-044000_B25_201,BROADWAY JCT ALABAMA AV via FULTON,0,38429329,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-053200_B25_211,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429229,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-059000_B25_203,BROADWAY JCT ALABAMA AV via FULTON,0,38429334,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-069400_B25_210,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429343,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-083800_B25_214,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429245,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-091100_B25_214,BROADWAY JCT ALABAMA AV via FULTON,0,38429245,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-100600_B25_214,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429245,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-115500_B25_218,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429244,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-121800_B25_218,BROADWAY JCT ALABAMA AV via FULTON,0,38429244,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-031700_B25_203,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429326,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-036500_B25_203,BROADWAY JCT ALABAMA AV via FULTON,0,38429326,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-042700_B25_207,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429330,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-050000_B25_207,BROADWAY JCT ALABAMA AV via FULTON,0,38429330,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-057700_B25_213,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429336,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-066500_B25_202,BROADWAY JCT ALABAMA AV via FULTON,0,38429337,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-073000_B25_213,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429336,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-080300_B25_213,BROADWAY JCT ALABAMA AV via FULTON,0,38429336,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-088600_B25_211,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429237,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-095900_B25_211,BROADWAY JCT ALABAMA AV via FULTON,0,38429237,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-104500_B25_219,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429350,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-113300_B25_211,BROADWAY JCT ALABAMA AV via FULTON,0,38429237,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-119500_B25_223,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429243,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-125800_B25_223,BROADWAY JCT ALABAMA AV via FULTON,0,38429243,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-133500_B25_223,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429243,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-138200_B25_223,BROADWAY JCT ALABAMA AV via FULTON,0,38429243,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-039500_B25_204,BROADWAY JCT ALABAMA AV via FULTON,0,38429327,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-060700_B25_209,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429332,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-092200_B25_216,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429352,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-099500_B25_216,BROADWAY JCT ALABAMA AV via FULTON,0,38429352,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-109500_B25_216,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429352,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-116300_B25_216,BROADWAY JCT ALABAMA AV via FULTON,0,38429352,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-124500_B25_219,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429232,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-128200_B25_224,BROADWAY JCT ALABAMA AV via FULTON,0,38429242,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-136500_B25_224,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429242,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-140900_B25_224,BROADWAY JCT ALABAMA AV via FULTON,0,38429242,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-034200_B25_204,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429327,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-063400_B25_214,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429339,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-077800_B25_207,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429338,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-085100_B25_207,BROADWAY JCT ALABAMA AV via FULTON,0,38429338,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-093400_B25_213,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429236,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-038200_B25_201,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429329,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-050200_B25_210,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429333,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-065800_B25_215,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429341,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-080200_B25_208,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429340,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-087500_B25_208,BROADWAY JCT ALABAMA AV via FULTON,0,38429340,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-119800_B25_217,BROADWAY JCT ALABAMA AV via FULTON,0,38429353,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-042000_B25_205,BROADWAY JCT ALABAMA AV via FULTON,0,38429328,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-051700_B25_203,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429334,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-074300_B25_204,BROADWAY JCT ALABAMA AV via FULTON,0,38429233,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-089900_B25_203,BROADWAY JCT ALABAMA AV via FULTON,0,38429349,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-098200_B25_223,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429241,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-105500_B25_223,BROADWAY JCT ALABAMA AV via FULTON,0,38429241,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-046000_B25_202,BROADWAY JCT ALABAMA AV via FULTON,0,38429325,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-062000_B25_212,BROADWAY JCT ALABAMA AV via FULTON,0,38429335,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-070600_B25_212,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429335,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-077900_B25_212,BROADWAY JCT ALABAMA AV via FULTON,0,38429335,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-101800_B25_224,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429354,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-109100_B25_224,BROADWAY JCT ALABAMA AV via FULTON,0,38429354,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-130500_B25_222,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429240,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-135700_B25_222,BROADWAY JCT ALABAMA AV via FULTON,0,38429240,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-143000_B25_222,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429240,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-147800_B25_222,BROADWAY JCT ALABAMA AV via FULTON,0,38429240,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-041200_B25_206,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429235,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-048000_B25_206,BROADWAY JCT ALABAMA AV via FULTON,0,38429235,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-056200_B25_206,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429235,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-063500_B25_206,BROADWAY JCT ALABAMA AV via FULTON,0,38429235,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-071800_B25_216,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429344,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-079100_B25_216,BROADWAY JCT ALABAMA AV via FULTON,0,38429344,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-087400_B25_219,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429350,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-094700_B25_219,BROADWAY JCT ALABAMA AV via FULTON,0,38429350,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-103000_B25_215,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429234,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-110300_B25_215,BROADWAY JCT ALABAMA AV via FULTON,0,38429234,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-117500_B25_222,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429240,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-123800_B25_222,BROADWAY JCT ALABAMA AV via FULTON,0,38429240,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-065000_B25_213,BROADWAY JCT ALABAMA AV via FULTON,0,38429336,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-111800_B25_219,BROADWAY JCT ALABAMA AV via FULTON,0,38429350,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-044200_B25_208,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429331,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-051500_B25_208,BROADWAY JCT ALABAMA AV via FULTON,0,38429331,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-059200_B25_202,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429337,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-074200_B25_202,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429337,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-081500_B25_202,BROADWAY JCT ALABAMA AV via FULTON,0,38429337,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-097100_B25_212,BROADWAY JCT ALABAMA AV via FULTON,0,38429230,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-106000_B25_211,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429237,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-122000_B25_224,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429242,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-045700_B25_209,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429332,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-053000_B25_209,BROADWAY JCT ALABAMA AV via FULTON,0,38429332,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-068000_B25_209,BROADWAY JCT ALABAMA AV via FULTON,0,38429332,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-075400_B25_206,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429345,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-082700_B25_206,BROADWAY JCT ALABAMA AV via FULTON,0,38429345,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-089800_B25_212,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429230,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-047200_B25_204,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429327,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-054500_B25_204,BROADWAY JCT ALABAMA AV via FULTON,0,38429327,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-062200_B25_207,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429338,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-069500_B25_207,BROADWAY JCT ALABAMA AV via FULTON,0,38429338,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-076600_B25_217,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429346,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-083900_B25_217,BROADWAY JCT ALABAMA AV via FULTON,0,38429346,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-100700_B25_213,BROADWAY JCT ALABAMA AV via FULTON,0,38429236,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-048700_B25_205,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429328,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-056000_B25_205,BROADWAY JCT ALABAMA AV via FULTON,0,38429328,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-064600_B25_208,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429340,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-070700_B25_214,BROADWAY JCT ALABAMA AV via FULTON,0,38429339,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-079000_B25_218,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429347,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-101900_B25_221,BROADWAY JCT ALABAMA AV via FULTON,0,38429238,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-111500_B25_221,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429238,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-117800_B25_221,BROADWAY JCT ALABAMA AV via FULTON,0,38429238,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-130700_B25_219,BROADWAY JCT ALABAMA AV via FULTON,0,38429232,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-057500_B25_210,BROADWAY JCT ALABAMA AV via FULTON,0,38429333,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-067000_B25_204,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429233,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-073100_B25_215,BROADWAY JCT ALABAMA AV via FULTON,0,38429341,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-081400_B25_209,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429348,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-088700_B25_209,BROADWAY JCT ALABAMA AV via FULTON,0,38429348,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-095800_B25_222,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429231,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-104300_B25_217,BROADWAY JCT ALABAMA AV via FULTON,0,38429353,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-054700_B25_212,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429335,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-060500_B25_211,BROADWAY JCT ALABAMA AV via FULTON,0,38429229,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-076700_B25_210,BROADWAY JCT ALABAMA AV via FULTON,0,38429343,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-085000_B25_210,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429343,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-092300_B25_210,BROADWAY JCT ALABAMA AV via FULTON,0,38429343,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-107900_B25_214,BROADWAY JCT ALABAMA AV via FULTON,0,38429245,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-071900_B25_208,BROADWAY JCT ALABAMA AV via FULTON,0,38429340,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-086300_B25_218,BROADWAY JCT ALABAMA AV via FULTON,0,38429347,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-094600_B25_221,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429238,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-103100_B25_222,BROADWAY JCT ALABAMA AV via FULTON,0,38429231,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-068200_B25_205,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429342,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-075500_B25_205,BROADWAY JCT ALABAMA AV via FULTON,0,38429342,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-082600_B25_203,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429349,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-099400_B25_218,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429244,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-106700_B25_218,BROADWAY JCT ALABAMA AV via FULTON,0,38429244,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-086200_B25_215,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429234,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-093500_B25_215,BROADWAY JCT ALABAMA AV via FULTON,0,38429234,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-091000_B25_220,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429351,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-098300_B25_220,BROADWAY JCT ALABAMA AV via FULTON,0,38429351,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-107500_B25_220,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429351,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-114800_B25_220,BROADWAY JCT ALABAMA AV via FULTON,0,38429351,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-097000_B25_217,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429353,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-113500_B25_217,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429353,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-127500_B25_220,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429355,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-133200_B25_220,BROADWAY JCT ALABAMA AV via FULTON,0,38429355,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-139500_B25_221,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429239,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-144300_B25_221,BROADWAY JCT ALABAMA AV via FULTON,0,38429239,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-149500_B25_221,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429239,B250085
B25,EN_P6-Weekday,EN_P6-Weekday-153800_B25_221,BROADWAY JCT ALABAMA AV via FULTON,0,38429239,B250091
B25,EN_P6-Weekday,EN_P6-Weekday-036700_B25_205,DOWNTOWN BKLYN FRONT ST via FULTON,1,38429328,B250085
B83,EN_P6-Weekday,EN_P6-Weekday-029300_B83_301,BROADWAY JCT VAN SINDEREN AV,0,38429356,B830026
B83,EN_P6-Weekday,EN_P6-Weekday-027700_B83_302,SPRING CREEK GATEWAY MALL,1,38429246,B830027
B83,EN_P6-Weekday,EN_P6-Weekday-147500_B83_316,SPRING CREEK GATEWAY MALL,1,38429270,B830027
B83,EN_P6-Weekday,EN_P6-Weekday-151000_B83_316,BROADWAY JCT VAN SINDEREN AV,0,38429270,B830026
B83,EN_P6-Weekday,EN_P6-Weekday-030500_B83_304,SPRING CREEK GATEWAY MALL,1,38429251,B830027
B83,EN_P6-Weekday,EN_P6-Weekday-033000_B83_301,SPRING CREEK GATEWAY MALL,1,38429356,B830027
B83,EN_P6-Weekday,EN_P6-Weekday-035500_B83_303,SPRING CREEK GATEWAY MALL,1,38429250,B830027
B83,EN_P6-Weekday,EN_P6-Weekday-038000_B83_304,SPRING CREEK GATEWAY MALL,1,38429251,B830027
B83,EN_P6-Weekday,EN_P6-Weekday-040000_B83_305,SPRING CREEK GATEWAY MALL,1,38429252,B830027
B83,EN_P6-Weekday,EN_P6-Weekday-042000_B83_301,SPRING CREEK GATEWAY MALL,1,38429356,B830027
B83,EN_P6-Weekday,EN_P6-Weekday-044000_B83_302,SPRING CREEK GATEWAY MALL,1,38429246,B830027
B83,EN_P6-Weekday,EN_P6-Weekday-046000_B83_308,SPRING CREEK GATEWAY MALL,1,38429249,B830027
B83,EN_P6-Weekday,EN_P6-Weekday-047800_B83_310,SPRING CREEK GATEWAY MALL,1,38429358,B830027
